,year,month,global,northern,southern,bin
1113,1972,10,0.08,-0.04,0.21,3
1114,1972,11,0.02,-0.2,0.25,3
1115,1972,12,0.18,-0.05,0.42,3
1116,1973,1,0.29,0.15,0.43,3
1117,1973,2,0.32,0.44,0.21,4
1118,1973,3,0.29,0.32,0.26,3
1119,1973,4,0.27,0.19,0.36,3
1120,1973,5,0.22,0.09,0.36,3
1121,1973,6,0.19,0.16,0.21,3
1122,1973,7,0.13,0.04,0.21,3
1123,1973,8,0.05,0.03,0.08,3
1124,1973,9,0.09,-0.08,0.26,3
1125,1973,10,0.1,-0.07,0.27,3
1126,1973,11,0.05,-0.09,0.18,3
1127,1973,12,-0.07,-0.04,-0.1,2
1128,1974,1,-0.1,-0.25,0.05,2
1129,1974,2,-0.27,-0.35,-0.18,2
1130,1974,3,-0.05,0.02,-0.14,2
1131,1974,4,-0.11,-0.1,-0.14,2
1132,1974,5,-0.04,-0.19,0.11,2
1133,1974,6,-0.05,-0.18,0.08,2
1134,1974,7,-0.03,-0.12,0.06,2
1135,1974,8,0.11,-0.11,0.31,3
1136,1974,9,-0.08,-0.16,0.01,2
1137,1974,10,-0.05,-0.23,0.11,2
1138,1974,11,-0.07,-0.2,0.05,2
1139,1974,12,-0.08,-0.27,0.09,2
1140,1975,1,0.1,0.16,0.03,3
1141,1975,2,0.08,0.09,0.06,3
1142,1975,3,0.12,0.1,0.14,3
1143,1975,4,0.04,0.05,0.02,3
1144,1975,5,0.16,-0.02,0.32,3
1145,1975,6,-0.01,-0.08,0.05,2
1146,1975,7,-0.01,-0.06,0.04,2
1147,1975,8,-0.17,-0.13,-0.2,2
1148,1975,9,-0.03,-0.08,0.02,2
1149,1975,10,-0.11,-0.18,-0.06,2
1150,1975,11,-0.17,-0.3,-0.05,2
1151,1975,12,-0.17,-0.22,-0.13,2
1152,1976,1,-0.03,0.05,-0.12,2
1153,1976,2,-0.06,-0.12,-0.01,2
1154,1976,3,-0.21,-0.31,-0.12,2
1155,1976,4,-0.07,0.02,-0.17,2
1156,1976,5,-0.21,-0.26,-0.16,2
1157,1976,6,-0.12,-0.2,-0.05,2
1158,1976,7,-0.1,-0.26,0.07,2
1159,1976,8,-0.12,-0.21,-0.03,2
1160,1976,9,-0.06,-0.12,-0.01,2
1161,1976,10,-0.24,-0.51,0.03,2
1162,1976,11,-0.06,-0.31,0.21,2
1163,1976,12,0.11,-0.25,0.47,3
1164,1977,1,0.18,-0.16,0.53,3
1165,1977,2,0.23,0.11,0.34,3
1166,1977,3,0.25,0.27,0.22,3
1167,1977,4,0.26,0.25,0.27,3
1168,1977,5,0.33,0.23,0.42,4
1169,1977,6,0.27,0.23,0.31,3
1170,1977,7,0.2,0.09,0.32,3
1171,1977,8,0.18,0.02,0.33,3
1172,1977,9,0.02,0.13,-0.08,3
1173,1977,10,0.03,-0.02,0.09,3
1174,1977,11,0.16,0.28,0.06,3
1175,1977,12,0.03,0.02,0.04,3
1176,1978,1,0.06,0.16,-0.03,3
1177,1978,2,0.1,0.04,0.16,3
1178,1978,3,0.19,0.21,0.17,3
1179,1978,4,0.17,0.07,0.26,3
1180,1978,5,0.09,-0.06,0.24,3
1181,1978,6,-0.01,-0.14,0.11,2
1182,1978,7,0.04,-0.07,0.16,3
1183,1978,8,-0.13,-0.14,-0.12,2
1184,1978,9,0.06,-0.01,0.12,3
1185,1978,10,0.03,0.0,0.06,3
1186,1978,11,0.14,0.16,0.11,3
1187,1978,12,0.08,0.02,0.14,3
1188,1979,1,0.08,-0.05,0.22,3
1189,1979,2,-0.1,-0.35,0.16,2
1190,1979,3,0.19,0.18,0.2,3
1191,1979,4,0.15,-0.17,0.47,3
1192,1979,5,0.04,0.01,0.06,3
1193,1979,6,0.14,0.08,0.2,3
1194,1979,7,0.04,0.05,0.03,3
1195,1979,8,0.17,0.04,0.29,3
1196,1979,9,0.25,0.19,0.31,3
1197,1979,10,0.26,0.23,0.29,3
1198,1979,11,0.28,0.24,0.33,3
1199,1979,12,0.48,0.55,0.41,4
1200,1980,1,0.3,0.21,0.38,4
1201,1980,2,0.4,0.41,0.38,4
1202,1980,3,0.3,0.07,0.53,4
1203,1980,4,0.3,0.15,0.45,4
1204,1980,5,0.35,0.26,0.44,4
1205,1980,6,0.2,0.19,0.22,3
1206,1980,7,0.22,0.14,0.31,3
1207,1980,8,0.19,0.09,0.28,3
1208,1980,9,0.2,0.1,0.31,3
1209,1980,10,0.13,0.11,0.15,3
1210,1980,11,0.3,0.2,0.38,4
1211,1980,12,0.22,0.09,0.34,3
1212,1981,1,0.53,0.79,0.25,4
1213,1981,2,0.42,0.63,0.21,4
1214,1981,3,0.48,0.67,0.28,4
1215,1981,4,0.32,0.39,0.25,4
1216,1981,5,0.25,0.18,0.31,3
1217,1981,6,0.29,0.28,0.3,3
1218,1981,7,0.32,0.09,0.54,4
1219,1981,8,0.35,0.16,0.53,4
1220,1981,9,0.15,0.14,0.16,3
1221,1981,10,0.12,0.23,0.02,3
1222,1981,11,0.23,0.35,0.11,3
1223,1981,12,0.41,0.54,0.28,4
1224,1982,1,0.05,-0.13,0.24,3
1225,1982,2,0.15,0.17,0.14,3
1226,1982,3,0.03,0.06,0.01,3
1227,1982,4,0.15,0.17,0.13,3
1228,1982,5,0.18,0.09,0.27,3
1229,1982,6,0.06,0.01,0.11,3
1230,1982,7,0.15,0.05,0.25,3
1231,1982,8,0.04,-0.07,0.15,3
1232,1982,9,0.14,0.06,0.23,3
1233,1982,10,0.13,0.0,0.27,3
1234,1982,11,0.18,-0.11,0.47,3
1235,1982,12,0.43,0.38,0.47,4
1236,1983,1,0.53,0.55,0.51,4
1237,1983,2,0.43,0.35,0.51,4
1238,1983,3,0.42,0.42,0.41,4
1239,1983,4,0.28,0.07,0.49,3
1240,1983,5,0.34,0.06,0.63,4
1241,1983,6,0.23,0.11,0.35,3
1242,1983,7,0.18,0.21,0.17,3
1243,1983,8,0.35,0.26,0.45,4
1244,1983,9,0.37,0.26,0.48,4
1245,1983,10,0.17,0.12,0.22,3
1246,1983,11,0.3,0.49,0.12,4
1247,1983,12,0.17,0.11,0.22,3
1248,1984,1,0.31,0.34,0.28,4
1249,1984,2,0.14,0.03,0.26,3
1250,1984,3,0.26,0.18,0.35,3
1251,1984,4,0.06,-0.07,0.19,3
1252,1984,5,0.33,0.23,0.42,4
1253,1984,6,0.02,0.09,-0.04,3
1254,1984,7,0.19,0.09,0.3,3
1255,1984,8,0.19,0.06,0.33,3
1256,1984,9,0.21,-0.03,0.45,3
1257,1984,10,0.14,0.09,0.19,3
1258,1984,11,0.07,-0.1,0.24,3
1259,1984,12,-0.04,-0.42,0.33,2
1260,1985,1,0.22,0.07,0.36,3
1261,1985,2,-0.04,-0.29,0.22,2
1262,1985,3,0.17,0.0,0.35,3
1263,1985,4,0.12,-0.03,0.27,3
1264,1985,5,0.15,0.09,0.2,3
1265,1985,6,0.15,0.01,0.29,3
1266,1985,7,0.04,-0.07,0.15,3
1267,1985,8,0.17,-0.02,0.34,3
1268,1985,9,0.13,0.03,0.23,3
1269,1985,10,0.12,0.03,0.21,3
1270,1985,11,0.05,0.02,0.08,3
1271,1985,12,0.14,0.16,0.12,3
1272,1986,1,0.26,0.36,0.16,3
1273,1986,2,0.37,0.31,0.42,4
1274,1986,3,0.3,0.26,0.34,4
1275,1986,4,0.22,0.15,0.29,3
1276,1986,5,0.21,0.2,0.23,3
1277,1986,6,0.12,0.14,0.1,3
1278,1986,7,0.11,-0.02,0.25,3
1279,1986,8,0.16,0.04,0.27,3
1280,1986,9,0.03,-0.02,0.09,3
1281,1986,10,0.15,0.09,0.22,3
1282,1986,11,0.1,0.04,0.16,3
1283,1986,12,0.13,0.06,0.2,3
1284,1987,1,0.32,0.25,0.39,4
1285,1987,2,0.43,0.5,0.36,4
1286,1987,3,0.19,0.0,0.37,3
1287,1987,4,0.25,0.07,0.43,3
1288,1987,5,0.26,0.23,0.29,3
1289,1987,6,0.35,0.17,0.53,4
1290,1987,7,0.4,0.26,0.56,4
1291,1987,8,0.25,0.27,0.24,3
1292,1987,9,0.35,0.39,0.33,4
1293,1987,10,0.33,0.22,0.44,4
1294,1987,11,0.29,0.11,0.49,3
1295,1987,12,0.46,0.51,0.42,4
1296,1988,1,0.57,0.59,0.54,4
1297,1988,2,0.44,0.46,0.43,4
1298,1988,3,0.52,0.47,0.56,4
1299,1988,4,0.43,0.44,0.41,4
1300,1988,5,0.44,0.43,0.45,4
1301,1988,6,0.4,0.4,0.39,4
1302,1988,7,0.33,0.42,0.24,4
1303,1988,8,0.39,0.26,0.52,4
1304,1988,9,0.37,0.26,0.46,4
1305,1988,10,0.38,0.23,0.51,4
1306,1988,11,0.12,0.06,0.18,3
1307,1988,12,0.29,0.43,0.14,3
1308,1989,1,0.12,0.08,0.16,3
1309,1989,2,0.3,0.39,0.19,4
1310,1989,3,0.36,0.46,0.25,4
1311,1989,4,0.29,0.32,0.25,3
1312,1989,5,0.17,0.23,0.12,3
1313,1989,6,0.17,0.24,0.09,3
1314,1989,7,0.34,0.32,0.36,4
1315,1989,8,0.33,0.26,0.4,4
1316,1989,9,0.35,0.25,0.45,4
1317,1989,10,0.29,0.25,0.33,3
1318,1989,11,0.19,0.12,0.27,3
1319,1989,12,0.37,0.34,0.4,4
1320,1990,1,0.42,0.48,0.35,4
1321,1990,2,0.44,0.55,0.33,4
1322,1990,3,0.8,1.17,0.42,5
1323,1990,4,0.56,0.71,0.42,4
1324,1990,5,0.46,0.5,0.41,4
1325,1990,6,0.38,0.48,0.28,4
1326,1990,7,0.46,0.33,0.58,4
1327,1990,8,0.34,0.41,0.28,4
1328,1990,9,0.23,0.42,0.05,3
1329,1990,10,0.45,0.48,0.41,4
1330,1990,11,0.47,0.46,0.48,4
1331,1990,12,0.41,0.39,0.43,4
1332,1991,1,0.43,0.6,0.26,4
1333,1991,2,0.5,0.57,0.42,4
1334,1991,3,0.35,0.46,0.25,4
1335,1991,4,0.51,0.56,0.46,4
1336,1991,5,0.34,0.33,0.36,4
1337,1991,6,0.53,0.47,0.58,4
1338,1991,7,0.47,0.43,0.52,4
1339,1991,8,0.39,0.35,0.43,4
1340,1991,9,0.44,0.36,0.52,4
1341,1991,10,0.29,0.29,0.29,3
1342,1991,11,0.3,0.33,0.27,4
1343,1991,12,0.32,0.21,0.43,4
1344,1992,1,0.47,0.61,0.34,4
1345,1992,2,0.4,0.5,0.3,4
1346,1992,3,0.48,0.55,0.41,4
1347,1992,4,0.27,0.16,0.39,3
1348,1992,5,0.31,0.19,0.44,4
1349,1992,6,0.26,0.05,0.47,3
1350,1992,7,0.08,-0.1,0.27,3
1351,1992,8,0.08,-0.07,0.24,3
1352,1992,9,-0.01,-0.18,0.17,2
1353,1992,10,0.06,-0.17,0.29,3
1354,1992,11,0.03,-0.08,0.14,3
1355,1992,12,0.21,0.22,0.21,3
1356,1993,1,0.35,0.39,0.3,4
1357,1993,2,0.37,0.52,0.21,4
1358,1993,3,0.36,0.39,0.33,4
1359,1993,4,0.28,0.23,0.32,3
1360,1993,5,0.29,0.32,0.26,3
1361,1993,6,0.23,0.22,0.25,3
1362,1993,7,0.25,0.12,0.38,3
1363,1993,8,0.11,0.03,0.2,3
1364,1993,9,0.12,-0.06,0.3,3
1365,1993,10,0.23,0.12,0.34,3
1366,1993,11,0.04,-0.21,0.29,3
1367,1993,12,0.18,0.22,0.15,3
1368,1994,1,0.26,0.34,0.19,3
1369,1994,2,0.02,-0.04,0.1,3
1370,1994,3,0.29,0.49,0.08,3
1371,1994,4,0.42,0.49,0.34,4
1372,1994,5,0.28,0.39,0.18,3
1373,1994,6,0.44,0.42,0.45,4
1374,1994,7,0.3,0.34,0.27,4
1375,1994,8,0.22,0.33,0.11,3
1376,1994,9,0.32,0.33,0.31,4
1377,1994,10,0.42,0.55,0.3,4
1378,1994,11,0.44,0.5,0.39,4
1379,1994,12,0.38,0.37,0.4,4
1380,1995,1,0.52,0.75,0.29,4
1381,1995,2,0.79,1.19,0.38,5
1382,1995,3,0.47,0.59,0.35,4
1383,1995,4,0.46,0.72,0.21,4
1384,1995,5,0.27,0.41,0.13,3
1385,1995,6,0.44,0.51,0.37,4
1386,1995,7,0.45,0.38,0.53,4
1387,1995,8,0.45,0.54,0.37,4
1388,1995,9,0.34,0.43,0.25,4
1389,1995,10,0.47,0.6,0.35,4
1390,1995,11,0.44,0.57,0.31,4
1391,1995,12,0.25,0.27,0.24,3
1392,1996,1,0.24,0.27,0.21,3
1393,1996,2,0.46,0.55,0.37,4
1394,1996,3,0.33,0.32,0.34,4
1395,1996,4,0.32,0.18,0.46,4
1396,1996,5,0.28,0.35,0.21,3
1397,1996,6,0.26,0.25,0.26,3
1398,1996,7,0.36,0.29,0.43,4
1399,1996,8,0.48,0.19,0.76,4
1400,1996,9,0.25,0.04,0.45,3
1401,1996,10,0.2,0.05,0.34,3
1402,1996,11,0.39,0.35,0.41,4
1403,1996,12,0.37,0.35,0.39,4
1404,1997,1,0.3,0.34,0.25,4
1405,1997,2,0.41,0.6,0.21,4
1406,1997,3,0.52,0.74,0.29,4
1407,1997,4,0.34,0.49,0.19,4
1408,1997,5,0.34,0.42,0.26,4
1409,1997,6,0.54,0.49,0.59,4
1410,1997,7,0.34,0.41,0.28,4
1411,1997,8,0.42,0.48,0.36,4
1412,1997,9,0.52,0.52,0.53,4
1413,1997,10,0.61,0.63,0.6,5
1414,1997,11,0.64,0.59,0.71,5
1415,1997,12,0.59,0.51,0.68,4
1416,1998,1,0.58,0.62,0.55,4
1417,1998,2,0.88,1.04,0.72,5
1418,1998,3,0.63,0.72,0.55,5
1419,1998,4,0.63,0.87,0.4,5
1420,1998,5,0.68,0.66,0.7,5
1421,1998,6,0.77,0.73,0.81,5
1422,1998,7,0.66,0.75,0.59,5
1423,1998,8,0.66,0.72,0.59,5
1424,1998,9,0.42,0.61,0.23,4
1425,1998,10,0.42,0.54,0.3,4
1426,1998,11,0.43,0.49,0.38,4
1427,1998,12,0.55,0.73,0.36,4
1428,1999,1,0.49,0.59,0.38,4
1429,1999,2,0.64,1.0,0.27,5
1430,1999,3,0.32,0.29,0.36,4
1431,1999,4,0.31,0.54,0.09,4
1432,1999,5,0.27,0.36,0.17,3
1433,1999,6,0.36,0.35,0.38,4
1434,1999,7,0.38,0.36,0.41,4
1435,1999,8,0.32,0.31,0.33,4
1436,1999,9,0.38,0.4,0.36,4
1437,1999,10,0.34,0.4,0.28,4
1438,1999,11,0.38,0.53,0.21,4
1439,1999,12,0.41,0.66,0.16,4
1440,2000,1,0.25,0.38,0.11,3
1441,2000,2,0.56,0.89,0.22,4
1442,2000,3,0.56,0.83,0.27,4
1443,2000,4,0.56,0.89,0.23,4
1444,2000,5,0.36,0.55,0.17,4
1445,2000,6,0.4,0.44,0.35,4
1446,2000,7,0.39,0.42,0.35,4
1447,2000,8,0.42,0.47,0.36,4
1448,2000,9,0.38,0.37,0.4,4
1449,2000,10,0.28,0.29,0.27,3
1450,2000,11,0.3,0.2,0.41,4
1451,2000,12,0.28,0.27,0.3,3
1452,2001,1,0.46,0.57,0.35,4
1453,2001,2,0.44,0.46,0.42,4
1454,2001,3,0.56,0.76,0.35,4
1455,2001,4,0.51,0.6,0.42,4
1456,2001,5,0.58,0.69,0.46,4
1457,2001,6,0.52,0.51,0.52,4
1458,2001,7,0.59,0.63,0.55,4
1459,2001,8,0.5,0.68,0.33,4
1460,2001,9,0.52,0.56,0.47,4
1461,2001,10,0.51,0.6,0.41,4
1462,2001,11,0.73,0.98,0.47,5
1463,2001,12,0.56,0.65,0.47,4
1464,2002,1,0.78,1.02,0.52,5
1465,2002,2,0.79,1.14,0.42,5
1466,2002,3,0.88,1.11,0.64,5
1467,2002,4,0.58,0.51,0.66,4
1468,2002,5,0.63,0.52,0.75,5
1469,2002,6,0.53,0.68,0.38,4
1470,2002,7,0.61,0.66,0.56,5
1471,2002,8,0.53,0.55,0.52,4
1472,2002,9,0.63,0.62,0.62,5
1473,2002,10,0.54,0.54,0.56,4
1474,2002,11,0.59,0.79,0.4,4
1475,2002,12,0.44,0.42,0.47,4
1476,2003,1,0.75,0.93,0.57,5
1477,2003,2,0.58,0.56,0.6,4
1478,2003,3,0.6,0.66,0.53,5
1479,2003,4,0.55,0.61,0.5,4
1480,2003,5,0.61,0.72,0.5,5
1481,2003,6,0.48,0.55,0.42,4
1482,2003,7,0.59,0.68,0.5,4
1483,2003,8,0.65,0.86,0.44,5
1484,2003,9,0.62,0.78,0.47,5
1485,2003,10,0.73,0.99,0.49,5
1486,2003,11,0.53,0.66,0.42,4
1487,2003,12,0.75,0.98,0.52,5
1488,2004,1,0.58,0.67,0.5,4
1489,2004,2,0.73,0.92,0.53,5
1490,2004,3,0.64,0.87,0.4,5
1491,2004,4,0.61,0.7,0.52,5
1492,2004,5,0.38,0.52,0.24,4
1493,2004,6,0.44,0.47,0.41,4
1494,2004,7,0.27,0.5,0.05,3
1495,2004,8,0.47,0.55,0.4,4
1496,2004,9,0.5,0.6,0.41,4
1497,2004,10,0.61,0.7,0.52,5
1498,2004,11,0.73,0.98,0.48,5
1499,2004,12,0.51,0.45,0.58,4
1500,2005,1,0.75,0.94,0.55,5
1501,2005,2,0.6,0.72,0.48,5
1502,2005,3,0.75,0.95,0.55,5
1503,2005,4,0.68,0.93,0.43,5
1504,2005,5,0.63,0.78,0.48,5
1505,2005,6,0.65,0.79,0.51,5
1506,2005,7,0.62,0.75,0.5,5
1507,2005,8,0.62,0.7,0.54,5
1508,2005,9,0.71,0.9,0.52,5
1509,2005,10,0.75,0.95,0.55,5
1510,2005,11,0.74,1.06,0.42,5
1511,2005,12,0.68,0.84,0.52,5
1512,2006,1,0.57,0.66,0.47,4
1513,2006,2,0.73,0.96,0.51,5
1514,2006,3,0.63,0.78,0.48,5
1515,2006,4,0.49,0.6,0.37,4
1516,2006,5,0.5,0.76,0.23,4
1517,2006,6,0.66,0.81,0.5,5
1518,2006,7,0.55,0.7,0.41,4
1519,2006,8,0.71,0.69,0.72,5
1520,2006,9,0.65,0.82,0.48,5
1521,2006,10,0.7,0.96,0.44,5
1522,2006,11,0.74,0.95,0.53,5
1523,2006,12,0.79,1.16,0.43,5
1524,2007,1,1.03,1.46,0.58,6
1525,2007,2,0.7,0.9,0.5,5
1526,2007,3,0.73,0.96,0.5,5
1527,2007,4,0.77,1.07,0.47,5
1528,2007,5,0.69,0.73,0.66,5
1529,2007,6,0.62,0.66,0.58,5
1530,2007,7,0.61,0.66,0.55,5
1531,2007,8,0.6,0.73,0.46,5
1532,2007,9,0.6,0.67,0.52,5
1533,2007,10,0.58,0.84,0.33,4
1534,2007,11,0.59,0.82,0.36,4
1535,2007,12,0.5,0.77,0.22,4
1536,2008,1,0.31,0.34,0.27,4
1537,2008,2,0.38,0.59,0.17,4
1538,2008,3,0.75,1.14,0.34,5
1539,2008,4,0.54,0.65,0.42,4
1540,2008,5,0.49,0.6,0.38,4
1541,2008,6,0.5,0.62,0.37,4
1542,2008,7,0.6,0.6,0.6,5
1543,2008,8,0.47,0.6,0.36,4
1544,2008,9,0.61,0.58,0.64,5
1545,2008,10,0.67,0.86,0.48,5
1546,2008,11,0.69,0.97,0.42,5
1547,2008,12,0.54,0.66,0.43,4
1548,2009,1,0.65,0.82,0.47,5
1549,2009,2,0.53,0.7,0.36,4
1550,2009,3,0.54,0.6,0.49,4
1551,2009,4,0.61,0.71,0.51,5
1552,2009,5,0.65,0.66,0.64,5
1553,2009,6,0.65,0.68,0.62,5
1554,2009,7,0.74,0.69,0.8,5
1555,2009,8,0.68,0.72,0.64,5
1556,2009,9,0.73,0.85,0.61,5
1557,2009,10,0.65,0.79,0.52,5
1558,2009,11,0.81,0.85,0.78,5
1559,2009,12,0.68,0.67,0.7,5
1560,2010,1,0.75,0.81,0.7,5
1561,2010,2,0.84,0.94,0.73,5
1562,2010,3,0.92,1.1,0.75,6
1563,2010,4,0.84,1.13,0.56,5
1564,2010,5,0.75,0.94,0.57,5
1565,2010,6,0.68,0.85,0.51,5
1566,2010,7,0.63,0.89,0.37,5
1567,2010,8,0.68,0.87,0.49,5
1568,2010,9,0.63,0.71,0.56,5
1569,2010,10,0.71,0.9,0.52,5
1570,2010,11,0.82,1.21,0.42,5
1571,2010,12,0.45,0.5,0.39,4
1572,2011,1,0.52,0.61,0.41,4
1573,2011,2,0.48,0.57,0.39,4
1574,2011,3,0.65,0.88,0.41,5
1575,2011,4,0.65,0.85,0.44,5
1576,2011,5,0.52,0.66,0.39,4
1577,2011,6,0.62,0.76,0.47,5
1578,2011,7,0.71,0.73,0.68,5
1579,2011,8,0.75,0.71,0.77,5
1580,2011,9,0.57,0.74,0.4,4
1581,2011,10,0.66,0.91,0.41,5
1582,2011,11,0.59,0.66,0.5,4
1583,2011,12,0.6,0.88,0.32,5
1584,2012,1,0.49,0.68,0.3,4
1585,2012,2,0.5,0.59,0.4,4
1586,2012,3,0.58,0.72,0.43,4
1587,2012,4,0.72,1.07,0.36,5
1588,2012,5,0.78,0.97,0.59,5
1589,2012,6,0.65,0.94,0.36,5
1590,2012,7,0.58,0.86,0.32,4
1591,2012,8,0.63,0.76,0.52,5
1592,2012,9,0.72,0.87,0.58,5
1593,2012,10,0.79,0.92,0.67,5
1594,2012,11,0.78,0.98,0.59,5
1595,2012,12,0.53,0.46,0.61,4
1596,2013,1,0.71,0.85,0.56,5
1597,2013,2,0.63,0.79,0.46,5
1598,2013,3,0.68,0.81,0.55,5
1599,2013,4,0.55,0.69,0.41,4
1600,2013,5,0.61,0.78,0.44,5
1601,2013,6,0.69,0.77,0.62,5
1602,2013,7,0.61,0.7,0.51,5
1603,2013,8,0.7,0.74,0.66,5
1604,2013,9,0.78,0.7,0.84,5
1605,2013,10,0.69,0.83,0.55,5
1606,2013,11,0.84,1.13,0.54,5
1607,2013,12,0.7,0.84,0.55,5
1608,2014,1,0.76,0.97,0.53,5
1609,2014,2,0.55,0.72,0.38,4
1610,2014,3,0.79,1.2,0.37,5
1611,2014,4,0.81,1.09,0.52,5
1612,2014,5,0.87,0.91,0.83,5
1613,2014,6,0.68,0.82,0.55,5
1614,2014,7,0.58,0.77,0.4,4
1615,2014,8,0.82,0.91,0.73,5
1616,2014,9,0.88,0.84,0.91,5
1617,2014,10,0.81,0.94,0.68,5
1618,2014,11,0.67,0.81,0.54,5
1619,2014,12,0.79,1.11,0.48,5
1620,2015,1,0.85,1.18,0.52,5
1621,2015,2,0.91,1.2,0.61,6
1622,2015,3,0.96,1.33,0.58,6
1623,2015,4,0.76,1.03,0.48,5
1624,2015,5,0.8,1.05,0.56,5
1625,2015,6,0.82,1.06,0.59,5
1626,2015,7,0.74,0.92,0.57,5
1627,2015,8,0.81,1.02,0.61,5
1628,2015,9,0.85,1.18,0.55,5
1629,2015,10,1.09,1.3,0.9,6
1630,2015,11,1.06,1.39,0.75,6
1631,2015,12,1.16,1.54,0.79,6
1632,2016,1,1.17,1.55,0.8,6
1633,2016,2,1.37,1.95,0.79,7
1634,2016,3,1.35,1.91,0.79,7
1635,2016,4,1.12,1.49,0.74,6
1636,2016,5,0.96,1.12,0.81,6
1637,2016,6,0.81,1.13,0.51,5
1638,2016,7,0.85,1.05,0.67,5
1639,2016,8,1.02,1.13,0.92,6
1640,2016,9,0.91,1.23,0.6,6
1641,2016,10,0.89,1.04,0.74,5
1642,2016,11,0.91,1.12,0.7,6
1643,2016,12,0.86,1.05,0.69,5
1644,2017,1,1.03,1.41,0.65,6
1645,2017,2,1.15,1.53,0.76,6
1646,2017,3,1.17,1.52,0.8,6
1647,2017,4,0.95,1.21,0.69,6
1648,2017,5,0.91,0.93,0.9,6
1649,2017,6,0.72,0.93,0.53,5
1650,2017,7,0.82,0.97,0.67,5
1651,2017,8,0.87,1.02,0.73,5
1652,2017,9,0.77,1.01,0.55,5
1653,2017,10,0.9,1.05,0.75,6
1654,2017,11,0.88,1.23,0.53,5
1655,2017,12,0.94,1.4,0.47,6
1656,2018,1,0.82,1.15,0.48,5
1657,2018,2,0.85,1.25,0.45,5
1658,2018,3,0.9,1.18,0.61,6
1659,2018,4,0.89,0.98,0.8,5
1660,2018,5,0.83,1.02,0.63,5
1661,2018,6,0.78,0.87,0.69,5
1662,2018,7,0.83,0.91,0.75,5
1663,2018,8,0.76,0.87,0.65,5
1664,2018,9,0.81,0.97,0.64,5
1665,2018,10,1.02,1.25,0.79,6
1666,2018,11,0.83,0.98,0.69,5
1667,2018,12,0.92,1.11,0.74,6
1668,2019,1,0.94,1.21,0.66,6
1669,2019,2,0.96,1.14,0.78,6
1670,2019,3,1.18,1.56,0.8,6
1671,2019,4,1.02,1.26,0.77,6
1672,2019,5,0.86,0.99,0.73,5
1673,2019,6,0.93,1.2,0.65,6
1674,2019,7,0.95,1.04,0.86,6
1675,2019,8,0.94,1.1,0.79,6
1676,2019,9,0.93,1.22,0.64,6
1677,2019,10,1.02,1.32,0.72,6
1678,2019,11,1.01,1.21,0.81,6
1679,2019,12,1.09,1.41,0.79,6
1680,2020,1,1.17,1.6,0.74,6
1681,2020,2,1.26,1.72,0.78,7
1682,2020,3,1.18,1.68,0.68,6
1683,2020,4,1.14,1.41,0.86,6
1684,2020,5,1.02,1.28,0.76,6
1685,2020,6,0.92,1.14,0.71,6
1686,2020,7,0.9,1.11,0.69,6
1687,2020,8,0.87,1.14,0.62,5
1688,2020,9,0.99,1.21,0.78,6
1689,2020,10,0.89,1.23,0.56,5
1690,2020,11,1.11,1.62,0.6,6
1691,2020,12,0.81,1.2,0.43,5
